Console ID,Console Name,Game Name,rating,rating_count
33,GB,Marble Madness,75.7680932854,57
33,GB,Donkey Kong Land 3,70.0591570173,8
33,GB,The Smurfs Nightmare,68.0,2
33,GB,Arcade Classic No 4 Defender Joust,67.0,0
33,GB,Looney Tunes,66.0,3
33,GB,Game Watch Gallery 2,65.7985721476,6
33,GB,The Rugrats Movie,64.0,1
33,GB,V Rally Championship Edition,61.5117725873,13
33,GB,Die Maus,57.0,1
33,GB,Metal Masters,27.0,1
33,GB,Tesserae,30.0,1
33,GB,Xenon 2 Megablast,78.0811462324,19
33,GB,NBA Jam,80.3121934528,59
33,GB,Serpent,35.0,2
33,GB,Hudson Hawk,35.0,1
33,GB,Caesars Palace,35.0,4
33,GB,Loopz,33.0,0
33,GB,Nekketsu Koukou Dodgeball bu Kyouteki Toukyuu Senshi no Maki,33.0,0
33,GB,Super Black Bass,33.0,0
33,GB,Football International,33.0,0
33,GB,Play Action Football,33.0,0
33,GB,Swamp Thing,33.0,3
33,GB,Jeopardy Teen Tournament,30.0,0
33,GB,Speedball 2 Brutal Deluxe,73.6262284887,13
33,GB,Bram Stoker s Dracula,60.019173603,5
33,GB,Star Trek The Next Generation,59.0,2
33,GB,Star Wars,77.7188716777,5
33,GB,Faceball 2000,76.0,1
33,GB,Indiana Jones and the Last Crusade The Action Game,74.9377964523,9
33,GB,Super Star Wars Return of the Jedi,73.0142033309,27
33,GB,Chase H Q,67.4953078325,14
33,GB,Samurai Shodown 3,70.3950196978,23
33,GB,Nobunaga s Ambition,74.1123595506,5
33,GB,Riddick Bowe Boxing,68.0,2
33,GB,Tiny Toon Adventures Wacky Sports Challenge,65.0,2
33,GB,Tetris 2,69.8205819776,10
33,GB,Cool World,63.0,1
33,GB,Ninja Spirit,71.3184783181,9
33,GB,Hatris,63.0,2
33,GB,Bonk s Adventure,60.5112690755,16
33,GB,Tetris Plus,85.9480280557,5
33,GB,Street Racer,74.178027531,9
33,GB,Killer Instinct,76.2806613177,89
33,GB,Buster Bros,74.9998426663,40
33,GB,Knight Quest,55.0,0
33,GB,Space Invaders,77.7664157329,135
33,GB,Asterix,60.5407023517,24
33,GB,The Addams Family Pugsley s Scavenger Hunt,59.7266511364,5
33,GB,Pierre le Chef is Out to Lunch,58.0,1
33,GB,Turn and Burn The F 14 Dogfight Simulator,55.0,0
33,GB,Dragon s Lair The Legend,55.0,2
33,GB,Donkey Kong Land 2,76.0207193558,14
33,GB,R Type 2,76.4801196802,14
33,GB,Kid Icarus Of Myths and Monsters,77.0471156658,13
33,GB,Mega Man 5,77.3266643442,14
33,GB,Kwirk,76.0,4
33,GB,Catrap,78.0,4
33,GB,Wario Land 2,78.0918991114,31
33,GB,Kirby s Dream Land,78.4967384109,123
33,GB,Harvest Moon GB,78.5371702638,5
33,GB,Atomic Punk,79.0,3
33,GB,Golf,79.0,2
33,GB,Wario Blast Featuring Bomberman,78.0,2
33,GB,Bases Loaded,79.3226823232,13
33,GB,Kid Dracula,73.9240021411,11
33,GB,Batman The Animated Series,74.0,2
33,GB,Bomberman GB,74.0,1
33,GB,The Bugs Bunny Crazy Castle 2,74.0,3
33,GB,Avenging Spirit,74.0,2
33,GB,Top Rank Tennis,74.0,0
33,GB,Heiankyo Alien,74.0,1
33,GB,Monster Max,76.0,1
33,GB,Super Mario Land,74.1890315624,230
33,GB,Bill Ted s Excellent Game Boy Adventure A Bogus Journey,75.0,2
33,GB,Tecmo Bowl,75.2855427587,20
33,GB,R Type,75.5960017651,48
33,GB,Wario Land Super Mario Land 3,79.3627731236,97
33,GB,Operation 100,79.6099443719,10
33,GB,Final Fantasy Legend 3,83.0,4
33,GB,Quarth,83.0,2
33,GB,Pokemon Red,84.7104723092,435
33,GB,Final Fantasy Legend 2,84.7429197348,7
33,GB,Pokemon Blue,85.6874040742,349
33,GB,Mole Mania,86.0564990006,7
33,GB,The Legend of Zelda Link s Awakening,86.7129807562,177
33,GB,Balloon Kid,89.2117429004,5
33,GB,Nebulus,79.4828115943,11
33,GB,Mario s Picross,82.7888850082,15
33,GB,Super R C Pro Am,82.0,3
33,GB,Revenge of the Gator,79.73428275,8
33,GB,Tennis,79.8215126888,22
33,GB,Pokemon Green,79.8313997013,19
33,GB,Final Fantasy Adventure,79.8996111962,32
33,GB,Barbie Game Girl,80.0,4
33,GB,Kaeru no Tame ni Kane wa Naru,80.0,4
33,GB,Bubble Ghost,80.0,2
33,GB,Tetris Blast,82.0,1
33,GB,DuckTales,80.0,5
33,GB,Kirby s Dream Land 2,80.1340263061,42
33,GB,Super Mario Land 2 6 Golden Coins,80.6672473961,148
33,GB,Picross 2,81.0,1
33,GB,Makaimura Gaiden The Demon Darkness,81.0,3
33,GB,Tetris,81.4546485256,73
33,GB,Blades of Steel,81.7919624519,28
33,GB,Donkey Kong,80.1311855628,50
33,GB,The Hunt for Red October,73.0,0
33,GB,Rolan s Curse 2,73.0,1
33,GB,Sneaky Snakes,68.0,0
33,GB,The Real Ghostbusters,68.0,2
33,GB,Gargoyle s Quest,68.6709545952,21
33,GB,Othello,68.8129673138,9
33,GB,WWF Superstars 2,69.0,1
33,GB,Pocket Puyo Puyo Tsuu,69.0,0
33,GB,The Battle of Olympus,69.1390409374,10
33,GB,Gauntlet 2,69.4909471081,22
33,GB,The Bugs Bunny Crazy Castle,69.6654033971,14
33,GB,Game Watch Gallery,69.7282897791,9
33,GB,Contra The Alien Wars,69.7684182652,4
33,GB,Mega Man Dr Wily s Revenge,69.895991353,11
33,GB,The Addams Family,69.9116009247,5
33,GB,Mercenary Force,68.0,2
33,GB,Spot in the Cool Adventures,66.0,0
33,GB,Fortified Zone,66.0,1
33,GB,Snow Bros Jr,66.0,0
33,GB,Donkey Kong Land,66.2330498134,19
33,GB,Tiny Toon Adventures Babs Big Break,66.5995180127,5
33,GB,Boxxle,67.0,4
33,GB,Popeye 2,68.0,0
33,GB,Wave Race,67.0,2
33,GB,Raging Fighter,67.0,0
33,GB,The Blues Brothers,67.7474112291,15
33,GB,Boomer s Adventure in Asmik World,68.0,2
33,GB,Tiny Toon Adventures 2 Montana s Movie Madness,68.0,4
33,GB,Penguin Wars,67.0,1
33,GB,Double Dragon,69.9386588103,8
33,GB,Teenage Mutant Ninja Turtles II Back from the Sewers,69.9579353069,7
33,GB,Rod Land,69.9701378656,5
33,GB,Blaster Master Jr,71.0,2
33,GB,Battletoads in Ragnarok s World,71.0,1
33,GB,Trax,71.0,2
33,GB,Arcade Classic No 3 Galaga Galaxian,71.0,0
33,GB,Game Boy Gallery,71.0,2
33,GB,Battletoads Double Dragon The Ultimate Team,71.0,1
33,GB,Metroid II Return of Samus,71.1673466786,64
33,GB,Double Dribble,70.9269986938,14
33,GB,Tail Gator,72.0,2
33,GB,Adventure Island II Aliens in Paradise,72.0,1
33,GB,Bonk s Adventure,72.0,2
33,GB,New Ghostbusters 2,72.6539055892,7
33,GB,Boulder Dash,72.7584429431,30
33,GB,Radar Mission,73.0,1
33,GB,Gradius The Interstellar Assault,71.5869131053,4
33,GB,Bubble Bobble Part 2,70.9013079759,9
33,GB,Nemesis,70.8133911312,8
33,GB,Elevator Action,70.8035493058,34
33,GB,Kirby s Star Stacker,70.0,4
33,GB,Choplifter 2,70.0,0
33,GB,Tamagotchi,70.0,2
33,GB,Spy vs Spy Operation Booby Trap,70.0,1
33,GB,Mickey Mouse Magic Wands,70.0,1
33,GB,Batman Forever,70.0,2
33,GB,YuYu Hakusho Dai Ni Dan Ankoku Bujutsu Kai hen,70.0,0
33,GB,Game Boy Camera,70.0191300558,6
33,GB,Kirby s Block Ball,70.0567579428,11
33,GB,Castlevania II Belmont s Revenge,70.0808165711,34
33,GB,Bionic Commando,70.1116457977,4
33,GB,Teenage Mutant Ninja Turtles III Radical Rescue,70.1559899948,5
33,GB,Alleyway,70.5606734957,12
33,GB,Kirby s Pinball Land,70.6906712363,18
33,GB,Mega Man 3,61.2447323312,12
33,GB,Mega Man 4,61.0064601959,12
33,GB,Arcade Classic No 2 Centipede Millipede,61.0,0
33,GB,Kung Fu Master,61.0,3
33,GB,Arcade Classics Super Breakout Battlezone,61.0,0
33,GB,Hyper Lode Runner,61.0,1
33,GB,Castlevania Legends,61.2723652203,19
33,GB,Dr Franken,61.0,1
33,GB,M C Kids,60.5107115507,5
33,GB,Mega Man 2,60.3208576265,15
33,GB,Ninja Gaiden Shadow,60.1530776196,9
33,GB,Pipe Dream,60.0298044086,7
33,GB,The Amazing Spider Man,60.0,4
33,GB,Mighty Morphin Power Rangers,63.0,0
33,GB,The Punisher The Ultimate Payback,63.0,3
33,GB,Wizards Warriors X Fortress of Fear,63.0,4
33,GB,WWF King of the Ring,63.0,0
33,GB,Star Wars The Empire Strikes Back,63.0,4
33,GB,Motocross Maniacs,61.4774913428,4
33,GB,Battle Unit Zeoth,63.0,1
33,GB,Amazing Penguin,63.0,0
33,GB,Q bert,62.3280307233,29
33,GB,Bomb Jack,61.8326595557,17
33,GB,Battle Bull,63.0,0
33,GB,Kingdom Crusade,60.0,0
33,GB,Snoopy s Magic Show,60.0,0
33,GB,Super Hunchback,60.0,0
33,GB,Speedy Gonzales,58.0,1
33,GB,Teenage Mutant Ninja Turtles Fall of the Foot Clan,57.9884423751,15
33,GB,Boggle Plus,57.0,0
33,GB,DragonHeart,57.0,0
33,GB,StarHawk,57.0,0
33,GB,Godzilla,57.0,3
33,GB,Bo Jackson Two Games in One,57.0,0
33,GB,Turok Battle of the Bionosaurs,57.0,3
33,GB,James Bond 007,56.1824970845,6
33,GB,Titus the Fox,56.0,0
33,GB,Rolan s Curse,56.0,1
33,GB,Great Greed,56.0,2
33,GB,Hal Wrestling,56.0,1
33,GB,RoboCop,55.1967646355,12
33,GB,The Humans,58.0,0
33,GB,Downtown Nekketsu Koushinkyoku Dokodemo Daiundoukai,58.0,0
33,GB,Madden NFL 97,60.0,0
33,GB,Ultima Runes of Virtue,60.0,0
33,GB,Cosmo Tank,60.0,0
33,GB,The Simpsons Bart the Beanstalk,60.0,0
33,GB,Arcade Classic No 1 Asteroids Missile Command,59.0,0
33,GB,Maru s Mission,59.0,0
33,GB,Crystal Quest,59.0,0
33,GB,The Simpsons Bart vs The Juggernauts,59.0,1
33,GB,Asteroids,58.0,1
33,GB,4 in 1 Fun Pak,58.0,0
33,GB,Mortal Kombat Mortal Kombat 2,63.0,3
33,GB,Lazlos Leap,55.0,0
33,GB,Daedalian Opus,65.0,0
33,GB,Sword of Hope,65.0,0
33,GB,Trip World,65.0,4
33,GB,The Final Fantasy Legend,64.6006945148,13
33,GB,Mighty Morphin Power Rangers The Movie,64.0,0
33,GB,Hammerin Harry Ghost Building Company,64.0,1
33,GB,Solomon s Club,64.0,1
33,GB,Boxxle 2,64.0,0
33,GB,Burai Fighter Deluxe,64.0,1
33,GB,Aerostar,64.0,0
33,GB,Alfred Chicken,64.0,0
35,GG,The Incredible Crash Dummies,66.0,3
35,GG,Prince of Persia,82.2840958871,225
35,GG,Hook,69.5618401276,10
35,GG,Super Monaco GP,69.798374723,13
35,GG,Taz Mania,71.8588162282,24
35,GG,The Amazing Spider Man vs The Kingpin,72.0808188939,14
35,GG,Dynamite Headdy,72.4826325111,21
35,GG,Road Rash,72.5277346396,50
35,GG,Urban Strike,69.2539080389,19
35,GG,Ivan Ironman Stewart s Super Off Road,72.930308592,22
35,GG,OutRun,73.8019491391,69
35,GG,Indiana Jones and the Last Crusade The Action Game,74.9377964523,9
35,GG,Marble Madness,75.7680932854,57
35,GG,Streets of Rage,76.565759572,155
35,GG,Battletoads,76.9452012299,106
35,GG,NBA Jam,80.3121934528,59
35,GG,Alien 3,73.389117782,31
35,GG,NHL 95,69.2535258299,7
35,GG,Beavis and Butt head,68.7933093812,11
35,GG,Zoop,62.0,2
35,GG,James Pond 2 Codename RoboCod,62.5850888982,24
35,GG,The Terminator,63.0558570447,9
35,GG,Mickey s Ultimate Challenge,63.1577195462,8
35,GG,RoboCop 3,63.3442717939,16
35,GG,Cliffhanger,63.4445053475,5
35,GG,Castle of Illusion Starring Mickey Mouse,69.0098520149,57
35,GG,Terminator 2 Judgment Day,63.5171503307,15
35,GG,Taz in Escape From Mars,63.6505744081,8
35,GG,Captain America and the Avengers,64.8835640637,23
35,GG,Puyo Puyo,65.1651191584,9
35,GG,The Smurfs,65.2202209127,19
35,GG,Mighty Morphin Power Rangers The Movie,65.4292579512,17
35,GG,Krusty s Fun House,65.8915682034,13
35,GG,Cool Spot,63.6413463732,49
35,GG,Zool,82.9823958448,24
35,GG,Fantastic Dizzy,89.6340031315,14
35,GG,Winter Olympic Games Lillehammer 94,30.0,1
35,GG,Jurassic Park,50.3663755735,5
35,GG,The Smurfs Travel the World,50.7195387323,5
35,GG,George Foreman s KO Boxing,53.0,1
35,GG,Paperboy,54.1355634467,73
35,GG,The Chessmaster,55.0,4
35,GG,Tails Adventure,55.1687360284,6
35,GG,Dragon The Bruce Lee Story,50.3277175534,5
35,GG,Mighty Morphin Power Rangers,56.0,2
35,GG,The Incredible Hulk,58.3752973683,5
35,GG,Shinobi,58.7310216908,34
35,GG,Star Trek The Next Generation,59.0,2
35,GG,Asterix and the Great Rescue,59.2931943256,15
35,GG,Ayrton Senna s Super Monaco GP 2,59.6744392975,7
35,GG,The Simpsons Bart vs The Space Mutants,59.7381719383,27
35,GG,Sonic Labyrinth,56.8270735958,10
35,GG,Bugs Bunny in Double Trouble,50.0279164912,5
35,GG,Chuck Rock II Son of Chuck,49.2206733073,7
35,GG,Spider Man and the X Men in Arcade s Revenge,48.6464648408,10
35,GG,Tesserae,30.0,1
35,GG,Sonic Drift,31.6577488769,11
35,GG,Star Trek Generations Beyond the Nexus,36.0,0
35,GG,Sonic Drift 2,36.5927145584,11
35,GG,Last Action Hero,38.9265084866,6
35,GG,NFL Quarterback Club 96,40.0,0
35,GG,Disney s Ariel The Little Mermaid,40.1391650099,7
35,GG,Sonic Blast,41.4366133645,8
35,GG,Stargate,43.0,0
35,GG,Shaq Fu,43.1967302022,11
35,GG,Solitaire FunPak,45.0,0
35,GG,Casino FunPak,45.0,1
35,GG,Tails Skypatrol,45.6389928051,7
35,GG,Iron Man and X O Manowar in Heavy Metal,47.0,1
35,GG,Super Kick Off,48.0,0
35,GG,Primal Rage,61.8010384585,36
35,GG,Dr Robotnik s Mean Bean Machine,61.4945653126,38
35,GG,The Simpsons Bart vs the World,61.4824896038,17
35,GG,NBA Jam Tournament Edition,61.4686529203,14
35,GG,Fatal Fury Special,70.1325007388,25
35,GG,Chuck Rock,60.1359485146,19
35,GG,Judge Dredd,61.2333092495,5
35,GG,Kick Off 2,70.1644362471,12
35,GG,Klax,59.9428450274,13
35,GG,Faceball 2000,76.0,1
35,GG,Space Harrier,66.3488427954,28
35,GG,Chase H Q,67.4953078325,14
35,GG,Galaga 88,87.4833749544,14
35,GG,Super Star Wars Return of the Jedi,73.0142033309,27
35,GG,Bram Stoker s Dracula,60.019173603,5
35,GG,Land of Illusion Starring Mickey Mouse,60.7512089868,11
35,GG,Mappy,70.2993836608,25
35,GG,The Addams Family,73.6869064733,12
35,GG,Star Wars,77.7188716777,5
35,GG,Spider Man Return of the Sinister Six,63.1131473671,7
35,GG,Sonic the Hedgehog Chaos,69.8440865036,19
35,GG,Columns,63.6241260989,6
35,GG,Pengo,62.069448672,6
35,GG,Shining Force Gaiden II The Sword of Hajya,63.0,1
35,GG,Rastan,69.9937850974,12
35,GG,Ninja Gaiden,70.0181005387,8
35,GG,Sonic the Hedgehog,79.4797238194,30
35,GG,Ms Pac Man,80.678519085,66
35,GG,Sonic the Hedgehog 2,88.4125548297,23
35,GG,Bubble Bobble,75.8369040878,103
35,GG,The Lucky Dime Caper starring Donald Duck,75.8538261939,11
35,GG,Master of Darkness,70.6304923378,6
35,GG,Sonic the Hedgehog Triple Trouble,70.8501693195,9
35,GG,Disney s Aladdin,75.8135561697,10
57,WS,Digimon Battle Spirit 2,88.8072273122,12
57,WS,Lode Runner,76.8909998969,41
57,WS,Nobunaga s Ambition,74.1123595506,5
57,WS,Crazy Climber,53.505629544,9
57,WS,Space Invaders,77.7664157329,135
57,WS,Riviera The Promised Land,89.9502270889,5
57,WS,Pocket Fighter,81.1371221892,16
80,NEOGEO,The King of Fighters 99 Millennium Battle,76.9989394106,34
80,NEOGEO,ACA Neo Geo Nam 1975,63.0,2
80,NEOGEO,Mutation Nation,63.0,4
80,NEOGEO,Pulstar,65.7936565437,7
80,NEOGEO,The King of Fighters 2001,66.4197299751,28
80,NEOGEO,Prehistoric Isle 2,66.6051417271,7
80,NEOGEO,World Heroes Perfect,66.8117991911,7
80,NEOGEO,Fatal Fury 2,67.0616953365,30
80,NEOGEO,Viewpoint,67.4892902281,5
80,NEOGEO,Art of Fighting 3 The Path of The Warrior,68.6833858875,8
80,NEOGEO,The King of Fighters 2002,68.849812322,36
80,NEOGEO,King of the Monsters,68.88431364,8
80,NEOGEO,Blue s Journey,68.9341046973,7
80,NEOGEO,Fatal Fury 3 Road to the Final Victory,69.4351114855,18
80,NEOGEO,Sengoku 2,69.9079499833,8
80,NEOGEO,World Heroes 2,69.9695572384,7
80,NEOGEO,Spinmaster,70.0,4
80,NEOGEO,Waku Waku 7,70.0,7
80,NEOGEO,Twinkle Star Sprites,70.0,4
80,NEOGEO,Samurai Shodown IV Amakusa s Revenge,70.1042382324,15
80,NEOGEO,SNK vs Capcom SVC Chaos,70.1212797797,17
80,NEOGEO,Fatal Fury Special,70.1325007388,25
80,NEOGEO,The King of Fighters 95,70.1805491403,43
80,NEOGEO,Samurai Shodown V Special,70.228628599,8
80,NEOGEO,The Last Blade,70.274788499,14
80,NEOGEO,Street Hoop,70.2898617744,9
80,NEOGEO,Samurai Shodown 5,70.3745549865,12
80,NEOGEO,Fatal Fury,62.6294091243,29
80,NEOGEO,Sengoku,60.4483070827,12
80,NEOGEO,World Heroes,60.1985467889,15
80,NEOGEO,World Heroes 2 Jet,60.0,3
80,NEOGEO,EightMan,52.5069842785,5
80,NEOGEO,Burning Fight,51.797752809,5
80,NEOGEO,The King of Fighters 2003,51.4851808176,23
80,NEOGEO,Crouching Pony Hidden Dragon,50.0,0
80,NEOGEO,Nam 1975,45.4977911845,5
80,NEOGEO,Magician Lord,36.0649797953,8
80,NEOGEO,Real Bout Fatal Fury Special,87.9515609316,15
80,NEOGEO,Metal Slug,81.2212433002,201
80,NEOGEO,The King of Fighters 97,79.6206603527,49
80,NEOGEO,Real Bout Fatal Fury,79.0321995202,14
80,NEOGEO,The King of Fighters 98,78.9228140704,56
80,NEOGEO,Art of Fighting,59.9501811799,25
80,NEOGEO,Samurai Shodown,75.9339269261,39
80,NEOGEO,The King of Fighters 96,72.0994441177,40
80,NEOGEO,Samurai Shodown 3,70.3950196978,23
80,NEOGEO,King of the Monsters 2,79.7196117823,8
80,NEOGEO,Bust A Move,76.0348848034,23
80,NEOGEO,Blazing Star,70.6070598854,11
80,NEOGEO,Last Resort,71.1255501265,6
80,NEOGEO,Samurai Shodown 2,81.4185136981,25
80,NEOGEO,Metal Slug 2,81.6579050599,124
80,NEOGEO,Sengoku 3,82.1016801772,13
80,NEOGEO,Metal Slug 3,82.6655511451,154
80,NEOGEO,Windjammers,82.7351020188,21
80,NEOGEO,The Last Blade 2,87.8825083201,12
80,NEOGEO,Double Dragon,55.3011348613,6
80,NEOGEO,Metal Slug 4,80.512376955,75
80,NEOGEO,Metal Slug 5,80.1908892535,59
80,NEOGEO,Neo Turf Masters,80.2622886668,9
80,NEOGEO,Super Sidekicks,73.2816240335,9
80,NEOGEO,Shock Troopers,75.4616852528,10
80,NEOGEO,Alpha Mission 2,75.7971455729,5
80,NEOGEO,Aero Fighters 3,77.5950041527,6
80,NEOGEO,Real Bout Fatal Fury 2 The Newcomers,77.990890219,13
80,NEOGEO,Aero Fighters 2,72.7198664129,15
80,NEOGEO,Garou Mark of the Wolves,78.125902539,49
80,NEOGEO,Metal Slug 10,78.1004596999,106
80,NEOGEO,The King of Fighters 2000,79.6566926183,35
80,NEOGEO,Art of Fighting 2,59.3784141527,19
80,NEOGEO,Magical Drop 2,78.6645079649,6
80,NEOGEO,3 Count Bout,78.2290969411,8
86,PCE,Nobunaga s Ambition,74.1123595506,5
86,PCE,Populous,67.7293094621,34
86,PCE,Faceball 2000,76.0,1
86,PCE,Raiden,79.3288897107,17
86,PCE,Snatcher,79.9753320313,21
86,PCE,Street Fighter,57.7304775831,75
86,PCE,Shinobi,58.7310216908,34
86,PCE,Klax,59.9428450274,13
86,PCE,Bonk s Adventure,60.5112690755,16
86,PCE,Hatris,63.0,2
86,PCE,After Burner 2,64.8718576752,16
86,PCE,Operation Wolf,65.4676004176,23
86,PCE,Splatterhouse,66.1708656839,17
86,PCE,Bomberman,50.2488168005,9
86,PCE,Vigilante,60.0375857274,8
86,PCE,Chase H Q,67.4953078325,14
86,PCE,Shanghai,89.734643913,13
86,PCE,The NewZealand Story,77.0273953083,21
86,PCE,Space Harrier,66.3488427954,28
86,PCE,The Ninja Warriors,79.489411614,6
86,PCE,Neutopia 2,80.0,0
86,PCE,The Tower of Druaga,80.0596807449,5
86,PCE,TV Sports Basketball,81.1591249965,5
86,PCE,Prince of Persia,82.2840958871,225
86,PCE,Volfied,82.3030499223,9
86,PCE,Cadash,82.3964998007,8
86,PCE,Turrican,84.4788979386,21
86,PCE,Galaga 88,87.4833749544,14
86,PCE,Bomberman 94,87.7541811447,14
86,PCE,A Train,88.8810354926,8
86,PCE,Soldier Blade,90.0,4
86,PCE,Bonk s Revenge,77.0,4
86,PCE,Street Fighter II Champion Edition,76.9771997904,21
86,PCE,Military Madness,76.8510381739,5
86,PCE,Columns,68.2637925786,39
86,PCE,Dragon Spirit,68.6679910613,11
86,PCE,Blazing Lazers,68.7045260213,5
86,PCE,Forgotten Worlds,69.4409547,17
86,PCE,Air Buster,69.7884263695,9
86,PCE,Pac Land,69.9271906461,15
86,PCE,Salamander,69.9288265431,26
86,PCE,Jackie Chan s Action Kung Fu,70.1068325865,11
86,PCE,Gain Ground,70.2639077914,11
86,PCE,Ninja Spirit,71.3184783181,9
86,PCE,Power Drift,72.0392066259,6
86,PCE,New Adventure Island,73.0,2
86,PCE,Truxton,73.2446590056,8
86,PCE,OutRun,73.8019491391,69
86,PCE,Vulcan Venture,75.2892338496,5
86,PCE,Golden Axe,75.8737775561,166
86,PCE,Devil s Crush,76.0,5
86,PCE,Bomberman 93,70.599859408,6
86,PCE,Alien Crush,66.5789473684,9
86,PCE,Rainbow Islands The Story of Bubble Bobble 2,79.0590755622,27
