Console Name,Game Name_x,Original Name,Console ID,Game Name_y,rating,rating_count,similarity
MD,kingofmonsters2,491 King of the Monsters 2.bin,29,kingofmonsters2,79.7196117823,8,100
MD,spidermanandvenommaximumcarnage1,176 Spider-Man and Venom-Maximum Carnage.bin,29,spidermanandvenommaximumcarnage1,66.4356493506,19,100
MD,worldheroes1,529 World Heroes.bin,29,worldheroes1,60.1985467889,15,100
GBA,onimushatactics1,292 Onimusha tactics.gba,24,onimushatactics1,69.2515592516,6,100
GB,baseball2000,Faceball 2000.gb,33,baseball2000,76.0,1,100
MD,animaniacs1,027 Animaniacs.bin,29,animaniacs1,52.0962916455,26,100
MD,dukenukead1,191 Duke Nukem 3D.bin,29,dukenukead1,82.0174766568,352,100
MD,earthwormjim2,169 Earthworm Jim 2.bin,29,earthwormjim2,76.3419185453,77,100
GG,sonichedgehog1,000 Sonic the Hedgehog 1.gg,35,sonichedgehog1,79.4797238194,30,100
GBC,thesmurfsnightmare1,143 The Smurfs Nightmare.gbc,22,thesmurfsnightmare1,68.0,2,100
GBA,pyroseasonofice1,044 Spyro-Season of Ice.gba,24,pyroseasonofice1,69.3192996075,11,100
GBC,megamanxtreme2,024 Mega Man Xtreme 2.gbc,22,megamanxtreme2,66.3622598352,6,100
GB,nbajamtournamentedition1,NBA Jam Tournament Edition.gb,33,nbajamtournamentedition1,61.4686529203,14,100
FC,spacebarrier1,525 Space Harrier.nes,18,spacebarrier1,66.3488427954,28,100
MD,targetearth1,516 Target Earth.bin,29,targetearth1,59.7221361016,5,100
MD,twocrudedudes1,378 Two Crude Dudes.bin,29,twocrudedudes1,50.6414934286,5,100
MD,roadrash2,035 Road Rash II.bin,29,roadrash2,78.916034184,29,100
MD,fantasticdizzy1,480 Fantastic Dizzy.bin,29,fantasticdizzy1,89.6340031315,14,100
FC,backtofuture1,113 Back to the Future.nes,18,backtofuture1,45.2266328702,8,100
FC,swampthing1,547 Swamp Thing.nes,18,swampthing1,33.0,3,100
GB,amazingpenguin1,Amazing Penguin.gb,33,amazingpenguin1,63.0,0,100
GB,bottle2,Boxxle 2.gb,33,bottle2,64.0,0,100
GB,finalfantasylegend2,053 Final Fantasy Legend II.gb,33,finalfantasylegend2,84.7429197348,7,100
MD,mightymorphinepowerrangers1,266 Mighty Morphin Power Rangers.bin,29,mightymorphinepowerrangers1,69.7274793687,6,100
GB,paperboy2,157 Paperboy 2.gb,33,paperboy2,64.016271261,11,100
PS,tombraider2,Tomb Raider 2,7,tombraider2,80.4488657396,237,100
GBA,yoshitopsycurvy1,394 Yoshi Topsy Turvy.gba,24,yoshitopsycurvy1,60.0541606104,6,100
FC,adventuresoflolo2,147 Adventures of Lolo 2.nes,18,adventuresoflolo2,78.9735518961,11,100
FC,fireiice1,101 Fire 'n Ice.nes,18,fireiice1,79.1397849462,6,100
FC,tinytoonadventures1,051 Tiny Toon Adventures.nes,18,tinytoonadventures1,74.4930581316,47,100
MD,justiceleaguetaskforce1,348 Justice League Task Force.bin,29,justiceleaguetaskforce1,40.0486246408,7,100
FC,punchout1,467 Punch-Out!.nes,18,punchout1,80.2967719815,23,100
GB,atomicpunk1,Atomic Punk.gb,33,atomicpunk1,79.0,3,100
FC,journeytosirius1,044 Journey to Silius.nes,18,journeytosirius1,79.1468949022,16,100
FC,shadowofninja1,102 Shadow of the Ninja.nes,18,shadowofninja1,79.9714842,16,100
GG,sonichedgehog2,000 Sonic the Hedgehog 2.gg,35,sonichedgehog2,88.4125548297,23,100
FC,captainplanetandplaneteers1,131 Captain Planet and the Planeteers.nes,18,captainplanetandplaneteers1,59.8693074258,5,100
GB,bonkiadventure1,084 Bonk's Adventure.gb,33,bonkiadventure1,60.5112690755,16,100
GBA,sonichedgehoggenesis1,640 Sonic the Hedgehog Genesis.gba,24,sonichedgehoggenesis1,10.7244541222,11,100
MD,roadblasters1,107 Road Blasters.bin,29,roadblasters1,69.9125365279,6,100
GBA,castlevaniacircleofmoon1,079 Castlevania-Circle of the Moon.gba,24,castlevaniacircleofmoon1,66.4601175687,90,100
GBA,bonsai2solarboydango1,783 Boktai 2-Solar Boy Django.gba,24,bonsai2solarboydango1,68.9075246865,6,100
MD,wonderboyinmonsterworld1,224 Wonder Boy in Monster World.bin,29,wonderboyinmonsterworld1,74.7399460193,20,100
MD,forgottenworlds1,028 Forgotten Worlds.bin,29,forgottenworlds1,69.4409547,17,100
MD,rangeri1,274 Ranger-X.bin,29,rangeri1,89.3044230311,10,100
FC,mygimmick1,426 Mr. Gimmick.nes,18,mygimmick1,80.5442315129,11,100
GB,fortifiedzone1,Fortified Zone.gb,33,fortifiedzone1,66.0,1,100
GBA,stuntman1,658 Stuntman.gba,24,stuntman1,60.1691085322,9,100
FC,battlecity1,038 Battle City.nes,18,battlecity1,81.9870712947,56,100
GB,boggleplus1,Boggle Plus.gb,33,boggleplus1,57.0,0,100
GB,kungfumaster1,136 Kung-Fu Master.gb,33,kungfumaster1,61.0,3,100
MD,centuriondefenderofrome1,085 Centurion - Defender of Rome.bin,29,centuriondefenderofrome1,90.2866307162,13,100
GBC,crystals1,070 Crystalis.gbc,22,crystals1,71.2754874096,12,100
MD,shagfu1,439 Shaq Fu.bin,29,shagfu1,43.1967302022,11,100
FC,contraforce1,016 Contra Force.nes,18,contraforce1,70.4653052406,27,100
GBC,metalgearsolid1,037 Metal Gear Solid.gbc,22,metalgearsolid1,82.6947214175,17,100
NEOGEO,eighteen1,eightman.zip,80,eighteen1,52.5069842785,5,100
FC,dragonilair1,277 Dragon's Lair 1.nes,18,dragonilair1,48.8822805771,14,100
GBA,summonnightswordcraftstory1,143 Summon Night-Swordcraft Story.gba,24,summonnightswordcraftstory1,84.1532102729,12,100
GB,wifkingofring1,220 WWF-King of the Ring.gb,33,wifkingofring1,63.0,0,100
FC,iiaispecialcyberneticattackteam1,138 S.C.A.T.-Special Cybernetic Attack Team.nes,18,iiaispecialcyberneticattackteam1,69.8786338579,7,100
MD,battletoads1,053 Battletoads.bin,29,battletoads1,76.9452012299,106,100
FC,eliminateboatduel1,140 Eliminator Boat Duel.nes,18,eliminateboatduel1,79.9276083612,5,100
MD,dragonthebruceleestory1,333 Dragon-The Bruce Lee Story.bin,29,dragonthebruceleestory1,50.3277175534,5,100
FC,mightyfinalfight1,414 Mighty Final Fight.nes,18,mightyfinalfight1,75.576201705,19,100
GB,prophecythevikingchild1,161 Prophecy-The Viking Child.gb,33,prophecythevikingchild1,43.0,0,100
FC,ufouriathesaga1,609 U-four-ia-The Saga.nes,18,ufouriathesaga1,70.0,3,100
FC,paperboy2,447 Paperboy 2.nes,18,paperboy2,64.016271261,11,100
GG,ninjagarden1,001 Ninja Gaiden.gg,35,ninjagarden1,70.0181005387,8,100
MD,pacman2thenewadventures1,269 Pac-Man 2 - The New Adventures.bin,29,pacman2thenewadventures1,69.0142479874,17,100
GB,paperboy1,Paperboy.gb,33,paperboy1,54.1355634467,73,100
GB,contrathealienwars1,020 Contra-The Alien Wars.gb,33,contrathealienwars1,69.7684182652,4,100
GB,skateordietourdethrash1,Skate or Die-Tour de Thrash.gb,33,skateordietourdethrash1,40.0,0,100
FC,theadventuresofrockyandbullwinkleandfriends1,562 The Adventures of Rocky and Bullwinkle and Friends.nes,18,theadventuresofrockyandbullwinkleandfriends1,57.0,3,100
MD,chuckrock1,393 Chuck Rock 1.bin,29,chuckrock1,60.1359485146,19,100
GB,jackniklausgolf1,Jack Nicklaus Golf.gb,33,jackniklausgolf1,53.0,2,100
GB,nbaallstarchallenge2,NBA All Star Challenge 2.gb,33,nbaallstarchallenge2,23.0,0,100
GG,robocop3,003 Robocop 3.gg,35,robocop3,63.3442717939,16,100
PCE,lax1,Klax (U).pce,86,lax1,59.9428450274,13,100
GBA,megamanbattlenetwork6beastaltar1,276 Mega Man Battle Network 6-Cybeast Falzar.gba,24,megamanbattlenetwork6beastaltar1,72.9367694317,11,100
FC,pinball1,457 Pinball.nes,18,pinball1,69.2860445203,13,100
MD,themepark1,453 Theme Park.bin,29,themepark1,68.9527455659,72,100
GB,donkeykong1,011 Donkey Kong.gb,33,donkeykong1,80.1311855628,50,100
FC,adventuresinmagickingdom1,145 Adventures in the Magic Kingdom.nes,18,adventuresinmagickingdom1,60.0415480081,6,100
GBA,tacticsogretheknightoflouis1,410 Tactics Ogre-The Knight of Lodis.gba,24,tacticsogretheknightoflouis1,80.0879567373,14,100
GG,cool1,Zool.gg,35,cool1,82.9823958448,24,100
GBA,marioland4,060 Wario Land 4.gba,24,marioland4,75.7858614754,48,100
MD,tothearcadegame1,450 T2 - The Arcade Game.bin,29,tothearcadegame1,85.6689368415,5,100
MD,teamearlinpaniconfunkotron1,296 Toejam & Earl in Panic on Funkotron.bin,29,teamearlinpaniconfunkotron1,66.3116943724,11,100
FC,urbanchampion1,615 Urban Champion.nes,18,urbanchampion1,59.7736042109,18,100
GB,maruimission1,Maru's Mission.gb,33,maruimission1,59.0,0,100
GBA,surgehive1,139 Scurge-Hive.gba,24,surgehive1,77.0,3,100
FC,fridaywith1,313 Friday the 13th.nes,18,fridaywith1,54.6407663962,16,100
GB,finalfantasylegend3,054 Final Fantasy Legend III.gb,33,finalfantasylegend3,83.0,4,100
GBC,pokemonpinball1,012 Pokemon Pinball.gbc,22,pokemonpinball1,69.5104404643,74,100
MD,mynuts1,089 Mr. Nutz.bin,29,mynuts1,59.947526973,5,100
MD,starcontrol1,571 Star Control.bin,29,starcontrol1,81.9133965336,11,100
FC,theadventuresofbayoubilly1,560 The Adventures of Bayou Billy.nes,18,theadventuresofbayoubilly1,58.4982462667,12,100
GBA,batmanvengeance1,162 Batman Vengeance.gba,24,batmanvengeance1,64.9483243095,16,100
GB,batmantheanimatedseries1,069 Batman - The Animated Series.gb,33,batmantheanimatedseries1,74.0,2,100
NEOGEO,viewpoint1,viewpoin.zip,80,viewpoint1,67.4892902281,5,100
FC,paranoid1,163 Arkanoid 1.nes,18,paranoid1,81.8586389375,88,100
GB,attackofkillertomatoes1,Attack of the Killer Tomatoes.gb,33,attackofkillertomatoes1,55.0,4,100
GBC,dobermanquest1,028 Bomberman Quest.gbc,22,dobermanquest1,69.986142387,5,100
MD,comiczone1,166 Comix Zone.bin,29,comiczone1,77.5581111386,96,100
GBA,digimonracing1,187 Digimon Racing.gba,24,digimonracing1,30.1089925422,6,100
GB,ducktales1,106 Duck Tales.gb,33,ducktales1,80.0,5,100
FC,rodland1,485 Rod Land.nes,18,rodland1,69.9701378656,5,100
GBA,whowantstobeamillionaire1,894 Who Wants to be a Millionaire.gba,24,whowantstobeamillionaire1,77.6584730265,15,100
MD,paperboy1,096 Paperboy.bin,29,paperboy1,54.1355634467,73,100
PS,castlevaniasymphonyofnight1,01 Castlevania-Symphony of the Night,7,castlevaniasymphonyofnight1,92.1848203131,521,100
GBA,jimmyneutronboygenius1,543 Jimmy Neutron-Boy Genius.gba,24,jimmyneutronboygenius1,33.0,0,100
GBA,ghostrider1,233 Ghost Rider.gba,24,ghostrider1,64.0585356778,17,100
GBA,thelordofringsthethirdage1,148 The Lord of the Rings-The Third Age.gba,24,thelordofringsthethirdage1,72.6145500355,41,100
PS,fightingforce1,Fighting Force,7,fightingforce1,73.6523658316,60,100
PS,tombraider1,Tomb Raider 1,7,tombraider1,81.2680381526,329,100
MD,paperboy2,363 Paperboy II.bin,29,paperboy2,64.016271261,11,100
FC,silversurfer1,508 Silver Surfer.nes,18,silversurfer1,38.6897585752,14,100
MD,aeroacrebat2,308 Aero the Acro-Bat 2.bin,29,aeroacrebat2,87.8275341767,6,100
FC,boulderdash1,198 Boulder Dash.nes,18,boulderdash1,72.7584429431,30,100
MD,populous1,098 Populous.bin,29,populous1,67.7293094621,34,100
FC,panic1,642 Zanac.nes,18,panic1,76.5015084068,8,100
GBA,narcomuseum1,415 Namco Museum.gba,24,narcomuseum1,72.0,3,100
MD,lightcrusader1,349 Light Crusader.bin,29,lightcrusader1,60.1028406084,8,100
GB,iflquarterbackclub96,NFL Quarterback Club '96.gb,33,iflquarterbackclub96,40.0,0,100
GB,dexterity1,Dexterity.gb,33,dexterity1,53.0,0,100
PCE,militarymadness1,Military Madness (U).pce,86,militarymadness1,76.8510381739,5,100
MD,streetsofrage1,037 Streets of Rage.bin,29,streetsofrage1,76.565759572,155,100
FC,littlesamson1,385 Little Samson.nes,18,littlesamson1,76.1454348745,6,100
FC,doubledragon1,019 Double Dragon.nes,18,doubledragon1,50.324467531,7,100
FC,rampage1,476 Rampage.nes,18,rampage1,75.6718901827,41,100
GB,itype1,R-Type.gb,33,itype1,75.5960017651,48,100
GBA,goldensun1,019 Golden Sun.gba,24,goldensun1,80.7876252747,100,100
MD,braxton1,132 Truxton.bin,29,braxton1,73.2446590056,8,100
FC,hikariwarriors1,059 Ikari Warriors.nes,18,hikariwarriors1,71.659232285,25,100
FC,millipede1,415 Millipede.nes,18,millipede1,70.4228805129,20,100
GG,princeofpersia1,Prince of persia.gg,35,princeofpersia1,82.2840958871,225,100
FC,basesloaded1,181 Bases Loaded.nes,18,basesloaded1,79.3226823232,13,100
MD,roadrash3,171 Road Rash 3.bin,29,roadrash3,76.0478040043,7,100
GBA,yugiohreliefofdestruction1,403 Yu-gi-oh!-reshef of destruction.gba,24,yugiohreliefofdestruction1,54.1121843905,7,100
FC,karate1,367 Karateka.nes,18,karate1,68.7777774574,19,100
PS,disneyitarzan1,Disney's Tarzan,7,disneyitarzan1,70.1177736052,95,100
MD,gargoyles1,256 Gargoyles.bin,29,gargoyles1,75.3548181079,6,100
MD,championshippool1,599 Championship Pool.bin,29,championshippool1,43.0,3,100
MD,i15strikeeagle2,550 F-15 Strike Eagle II.bin,29,i15strikeeagle2,79.3339500463,5,100
MD,castlevaniabloodlines1,209 Castlevania - Bloodlines.bin,29,castlevaniabloodlines1,75.6658479175,74,100
MD,pacattack1,503 Pac-Attack.bin,29,pacattack1,60.2117405876,9,100
GB,tripworld1,207 Trip World.gb,33,tripworld1,65.0,4,100
FC,darken1,249 Darkman.nes,18,darken1,53.0,4,100
GBC,blackbasslurefishing1,Black Bass-Lure Fishing.gbc,22,blackbasslurefishing1,40.0,1,100
GBA,kurukurukururin1,730 Kurukuru Kururin.gba,24,kurukurukururin1,73.4087522842,10,100
FC,8eyes1,142 8 Eyes.nes,18,8eyes1,54.7320923319,12,100
FC,jackiechaniactionkungfu1,083 Jackie Chan's Action Kung Fu.nes,18,jackiechaniactionkungfu1,70.1068325865,11,100
GB,bubblebobblepart2,086 Bubble Bobble Part 2.gb,33,bubblebobblepart2,70.9013079759,9,100
MD,rampart1,139 Rampart.bin,29,rampart1,70.1492537313,7,100
MD,backtofuturepart3,316 Back to the Future Part III.bin,29,backtofuturepart3,47.7528311501,4,100
MD,thepunisher1,293 The Punisher.bin,29,thepunisher1,80.4869950899,18,100
FC,iikids1,393 M.C Kids.nes,18,iikids1,60.5107115507,5,100
GB,battletoadsinragnariworld1,074 Battletoads in Ragnarok's World.gb,33,battletoadsinragnariworld1,71.0,1,100
GBC,legoalphateam1,093 LEGO Alpha Team.gbc,22,legoalphateam1,52.6951736146,5,100
FC,donkeykongormath1,097 Donkey Kong Jr. Math.nes,18,donkeykongormath1,42.1535367559,10,100
GB,theaddamsfamily1,185 The Addams Family.gb,33,theaddamsfamily1,69.9116009247,5,100
PS,grantourism1,Gran Turismo,7,grantourism1,82.6978688518,205,100
MD,beyondoasis1,207 Beyond Oasis.bin,29,beyondoasis1,77.040179275,22,100
MD,echothetidesoftime1,248 ECCO-The Tides of Time.bin,29,echothetidesoftime1,70.011126125,16,100
GB,lethalweapon1,Lethal Weapon.gb,33,lethalweapon1,48.0,4,100
PCE,cash1,Cadash (U).pce,86,cash1,82.3964998007,8,100
GBC,xenawarriorprincess1,053 Xena-Warrior Princess.gbc,22,xenawarriorprincess1,62.8156174877,20,100
MD,crackdown1,471 Crack Down.bin,29,crackdown1,79.9031195505,4,100
MD,victorian1,020 Vectorman.bin,29,victorian1,80.0583827398,28,100
GB,barbiegamegirl1,Barbie-Game Girl.gb,33,barbiegamegirl1,80.0,4,100
GB,terminator2judgmentday1,183 Terminator 2-Judgment Day.gb,33,terminator2judgmentday1,63.5171503307,15,100
GBA,dragonballibutifury1,212 DragonBall Z Buu's Fury.gba,24,dragonballibutifury1,71.3246999822,32,100
FC,cliffhanger1,233 Cliffhanger.nes,18,cliffhanger1,63.4445053475,5,100
MD,junglestrike1,261 Jungle Strike.bin,29,junglestrike1,77.5557956065,19,100
GBC,dragonwarriormonsters1,003 Dragon Warrior Monsters.gbc,22,dragonwarriormonsters1,70.0282008445,8,100
GB,hudsonhawk1,Hudson Hawk.gb,33,hudsonhawk1,35.0,1,100
GBA,prehistoricman1,610 Prehistorik Man.gba,24,prehistoricman1,79.86462857,4,100
FC,starwars1,536 Star Wars.nes,18,starwars1,77.7188716777,5,100
MD,teenagemutantninjaturtlesthehyperstoneheist1,187 Teenage Mutant Ninja Turtles-The Hyperstone Heist.bin,29,teenagemutantninjaturtlesthehyperstoneheist1,80.5481348523,41,100
GB,casinounpack1,Casino Funpak.gb,33,casinounpack1,45.0,1,100
GBA,drilldozer1,809 Drill Dozer.gba,24,drilldozer1,72.7428071268,10,100
MD,roadrash1,034 Road Rash.bin,29,roadrash1,72.5277346396,50,100
GBA,kirbynightmareindreamland1,041 Kirby Nightmare In Dreamland.gba,24,kirbynightmareindreamland1,82.3893759273,77,100
GB,motocrossmaniacs1,034 Motocross Maniacs.gb,33,motocrossmaniacs1,61.4774913428,4,100
GB,dofranken2,Dr Franken 2.gb,33,dofranken2,53.0,0,100
MD,decayattack1,329 Decap Attack.bin,29,decayattack1,66.3974901828,14,100
MD,sister1,214 Ristar.bin,29,sister1,71.726679771,30,100
GBA,yugiohthesacredcards1,401 Yu-Gi-Oh! The Sacred Cards.gba,24,yugiohthesacredcards1,60.3010576177,16,100
GBC,ghostsigoblins1,083 Ghosts 'N Goblins.gbc,22,ghostsigoblins1,75.089228059,82,100
GBA,layman3,036 Rayman 3.gba,24,layman3,40.0,4,100
FC,toki1,598 Toki.nes,18,toki1,81.130534198,17,100
NEOGEO,nam1975,nam1975.zip,80,nam1975,45.4977911845,5,100
GB,brainbender1,085 Brainbender.gb,33,brainbender1,47.0,0,100
GB,loop1,Loopz.gb,33,loop1,33.0,0,100
GG,captainamericaandavengers1,003 Captain America and the Avengers.gg,35,captainamericaandavengers1,64.8835640637,23,100
FC,rivercityransom1,480 River City Ransom.nes,18,rivercityransom1,79.5508358786,38,100
GB,coolworld1,Cool World.gb,33,coolworld1,63.0,1,100
GB,theaddamsfamilypulleyiscavengerhunt1,184 The Addams Family-Pugsley's Scavenger Hunt.gb,33,theaddamsfamilypulleyiscavengerhunt1,59.7266511364,5,100
GB,shoplifter2,Choplifter 2.gb,33,shoplifter2,70.0,0,100
MD,clayfighter1,395 Clay Fighter.bin,29,clayfighter1,49.9423723736,16,100
GB,pitfighter1,Pit Fighter.gb,33,pitfighter1,49.9960001877,17,100
MD,spacebarrier2,372 Space Harrier II.bin,29,spacebarrier2,69.5908930017,15,100
FC,harris1,343 Hatris.nes,18,harris1,63.0,2,100
FC,ducktales1,093 Duck Tales 1.nes,18,ducktales1,82.1781705518,126,100
GBA,superstreetfighteriiturborevival1,076 Super street fighter II turbo-revival.gba,24,superstreetfighteriiturborevival1,78.0,2,100
GBA,summonnightswordcraftstory2,144 Summon Night-Swordcraft Story 2.gba,24,summonnightswordcraftstory2,90.0043847225,7,100
GB,godzilla1,123 Godzilla.gb,33,godzilla1,57.0,3,100
MD,zombiesatemyneighbors1,227 Zombies Ate My Neighbors.bin,29,zombiesatemyneighbors1,81.9171391303,78,100
FC,sonson1,522 Son Son.nes,18,sonson1,50.2017828154,7,100
FC,battletoadsdoubledragon1,049 Battletoads & Double Dragon.nes,18,battletoadsdoubledragon1,80.5679587572,54,100
MD,doroboticimeanbeanmachine1,244 Dr. Robotnik's Mean Bean Machine.bin,29,doroboticimeanbeanmachine1,61.4945653126,38,100
FC,bumpijump1,205 Bump'n'Jump.nes,18,bumpijump1,66.7020315037,12,100
GBA,advancewars1,759 Advance Wars.gba,24,advancewars1,82.7161480897,94,100
GBA,dragon1,945 Dragon.gba,24,dragon1,47.0508795495,18,100
MD,budokanthemartialspirit1,598 Budokan-The Martial Spirit.bin,29,budokanthemartialspirit1,50.607170182,11,100
GBA,driver1,043 Driv3r.gba,24,driver1,55.4077301966,65,100
GBA,dragonballittransformation1,207 Dragon Ball GT-Transformation.gba,24,dragonballittransformation1,53.3092207802,13,100
GBA,methodzeromission1,086 Metroid Zero Mission.gba,24,methodzeromission1,86.4652944354,208,100
GB,cosmotank1,Cosmo Tank.gb,33,cosmotank1,60.0,0,100
MD,goldenaxe3,012 Golden Axe III.bin,29,goldenaxe3,78.9024821175,38,100
MD,nbajamtournamentedition1,197 NBA Jam Tournament Edition.bin,29,nbajamtournamentedition1,61.4686529203,14,100
MD,terminator2judgmentday1,290 Terminator 2-Judgment Day.bin,29,terminator2judgmentday1,63.5171503307,15,100
GB,sneakysnakes1,Sneaky Snakes.gb,33,sneakysnakes1,68.0,0,100
PS,medalofhonorunderground1,Medal of Honor-Underground,7,medalofhonorunderground1,75.4260365753,59,100
MD,zerowing1,382 Zero Wing.bin,29,zerowing1,69.7361920844,12,100
PS,finalfantasytactics1,Final Fantasy Tactics.bin,7,finalfantasytactics1,85.0843500448,141,100
GB,thesimpsonsbartbeanstalk1,192 The Simpsons-Bart & the Beanstalk.gb,33,thesimpsonsbartbeanstalk1,60.0,0,100
FC,badstreetbrawler1,171 Bad Street Brawler.nes,18,badstreetbrawler1,47.1911159441,7,100
MD,hook1,488 Hook.bin,29,hook1,69.5618401276,10,100
GBC,buzzlighterofstarcommand1,064 Buzz Lightyear of Star Command.gbc,22,buzzlighterofstarcommand1,62.9689907917,16,100
GBA,castlevaniaariaofsorrow1,081 Castlevania-Aria Of Sorrow.gba,24,castlevaniaariaofsorrow1,88.3031795422,163,100
GB,doubledribble5on5,Double Dribble-5 on 5.gb,33,doubledribble5on5,54.0,0,100
GB,thebattleofolympus1,187 The Battle of Olympus.gb,33,thebattleofolympus1,69.1390409374,10,100
FC,kirbyiadventure1,058 Kirby's Adventure.nes,18,kirbyiadventure1,80.3743176921,139,100
FC,spyhunter1,530 Spy Hunter.nes,18,spyhunter1,79.6749783657,29,100
GBC,megamanxtreme1,023 Mega Man Xtreme.gbc,22,megamanxtreme1,59.5502355881,9,100
GG,alien3,003 Alien 3.gg,35,alien3,73.389117782,31,100
MD,bugsbunnyindoubletrouble1,322 Bugs Bunny in Double Trouble.bin,29,bugsbunnyindoubletrouble1,50.0279164912,5,100
MD,goldenaxe2,011 Golden Axe II.bin,29,goldenaxe2,77.9756758387,51,100
FC,airfortress1,151 Air Fortress.nes,18,airfortress1,67.8195748294,6,100
GBA,blackthorn1,782 Blackthorne.gba,24,blackthorn1,71.1096432151,30,100
FC,icehockey1,137 Ice Hockey.nes,18,icehockey1,70.9690895582,22,100
MD,kingibounty1,557 King's Bounty.bin,29,kingibounty1,69.3665507528,13,100
MD,californiagames1,238 California Games.bin,29,californiagames1,60.134181108,39,100
MD,thunderforce3,295 Thunder Force 3.bin,29,thunderforce3,72.9655718146,9,100
GB,teenagemutantninjaturtlesfalloffootclan1,182 Teenage Mutant Ninja Turtles-Fall of the Foot Clan.gb,33,teenagemutantninjaturtlesfalloffootclan1,57.9884423751,15,100
PCE,shinobi1,008 Shinobi.pce,86,shinobi1,58.7310216908,34,100
FC,bioniccommando1,193 Bionic Commando.nes,18,bioniccommando1,65.2905926581,19,100
MD,alienstorm1,046 Alien Storm.bin,29,alienstorm1,69.6429200556,23,100
GB,kirk1,137 Kwirk.gb,33,kirk1,76.0,4,100
GB,judgedredd1,Judge Dredd.gb,33,judgedredd1,61.2333092495,5,100
FC,volleyball1,620 Volleyball.nes,18,volleyball1,20.0,2,100
MD,speedball2brutaldeluxe1,510 Speed Ball 2 - Brutal Deluxe.bin,29,speedball2brutaldeluxe1,73.6262284887,13,100
GG,fatalfuryspecial1,001 Fatal Fury Special.gg,35,fatalfuryspecial1,70.1325007388,25,100
GB,tinytoonadventures2montanaimoviemadness1,200 Tiny Toon Adventures 2-Montana's Movie Madness.gb,33,tinytoonadventures2montanaimoviemadness1,68.0,4,100
GG,happy1,003 Mappy.gg,35,happy1,70.2993836608,25,100
FC,pacland1,078 Pac-Land.nes,18,pacland1,69.9271906461,15,100
MD,shadowdancerthesecretofshinobi1,111 Shadow Dancer-The Secret of Shinobi.bin,29,shadowdancerthesecretofshinobi1,71.2068784132,18,100
GBA,thelegendofzeldathefinishcap1,083 The Legend of Zelda-The Minish Cap.gba,24,thelegendofzeldathefinishcap1,84.395806744,320,100
MD,afterburner2,229 After Burner II.bin,29,afterburner2,64.8718576752,16,100
FC,spidermanreturnofsinistersix1,109 Spider-Man-Return of the Sinister Six.nes,18,spidermanreturnofsinistersix1,63.1131473671,7,100
GB,aerostar1,055 Aero Star.gb,33,aerostar1,64.0,0,100
PS,commandconquerredalert1,Command & conquer-red alery,7,commandconquerredalert1,86.3424943649,267,100
FC,starwarstheempirestrikesback1,535 Star Wars-The Empire Strikes Back.nes,18,starwarstheempirestrikesback1,63.0,4,100
GB,dragonheart1,Dragon Heart.gb,33,dragonheart1,57.0,0,100
GBA,takenadvance1,020 Tekken Advance.gba,24,takenadvance1,66.6666666667,5,100
MD,goldenaxe1,010 Golden Axe.bin,29,goldenaxe1,75.8737775561,166,100
MD,nbalive98,360 NBA Live 98.bin,29,nbalive98,54.6677935426,9,100
GBA,maxpayne1,760 Max Payne.gba,24,maxpayne1,72.710699331,14,100
GBA,fireemblemthesacredstones1,074 Fire Emblem-The Sacred Stones.gba,24,fireemblemthesacredstones1,91.8304661949,99,100
GBA,kaokangaroo1,546 Kao the Kangaroo.gba,24,kaokangaroo1,69.6567100744,11,100
FC,cybernoidthefightingmachine1,247 Cybernoid-The Fighting Machine.nes,18,cybernoidthefightingmachine1,34.4306700771,7,100
FC,ibert1,470 Q-bert.nes,18,ibert1,62.3280307233,29,100
GBA,laymanadvance1,033 Rayman Advance.gba,24,laymanadvance1,76.0761897527,8,100
MD,awashrealmonsters1,305 AAAHH!!! Real Monsters.bin,29,awashrealmonsters1,52.5358831803,7,100
MD,dicktracy1,070 Dick Tracy.bin,29,dicktracy1,65.3245158677,16,100
GB,battleunitboth1,Battle Unit Zeoth.gb,33,battleunitboth1,63.0,1,100
GG,starwars1,Star Wars.gg,35,starwars1,77.7188716777,5,100
MD,columns1,079 Columns3.bin,29,columns1,68.2637925786,39,100
MD,mightymorphinepowerrangersthemovie1,196 Mighty Morphin Power Rangers - The Movie.bin,29,mightymorphinepowerrangersthemovie1,71.9542509734,8,100
MD,internationalsuperstarsoccerdeluxe1,192 International Superstar Soccer Deluxe.bin,29,internationalsuperstarsoccerdeluxe1,81.1821854204,31,100
FC,ducktales2,094 Duck Tales 2.nes,18,ducktales2,84.5052767909,36,100
GB,bottle1,Boxxle 1.gb,33,bottle1,67.0,4,100
FC,olo1,440 Othello.nes,18,olo1,68.8129673138,9,100
MD,primalrage1,367 Primal Rage.bin,29,primalrage1,61.8010384585,36,100
GB,mightymorphinepowerrangersthemovie1,145 Mighty Morphin Power Rangers-The Movie.gb,33,mightymorphinepowerrangersthemovie1,64.0,0,100
FC,americangladiators1,158 American Gladiators.nes,18,americangladiators1,54.0406176358,5,100
GB,snowbrosor1,171 Snow Bros Jr..gb,33,snowbrosor1,66.0,0,100
MD,mortalcombat3,015 Mortal Kombat 3.bin,29,mortalcombat3,73.776539159,163,100
GBA,tomclancyisplintercell1,373 Tom Clancy's Splinter Cell.gba,24,tomclancyisplintercell1,83.863159372,9,100
