Console Name,Game Name_x,Original Name,Console ID,Game Name_y,rating,rating_count,similarity
GBC,Dragon Warrior Monsters 2 Cobi s Journey,004 Dragon Warrior Monsters 2-Cobi's Journey.jpg,22,Dragon Warrior Monsters,70.0282008445,8,73
GBC,Dragon Warrior Monsters 2 Cobi s Journey,004 Dragon Warrior Monsters 2-Cobi's Journey.jpg,22,Dragon Warrior Monsters 2 Tara s Adventure Cobi s Journey,92.0,0,82
GBC,Dragon Warrior Monsters 2 Cobi s Journey,004 Dragon Warrior Monsters 2-Cobi's Journey.gbc,22,Dragon Warrior Monsters 2 Tara s Adventure Cobi s Journey,92.0,0,82
GBC,Dragon Warrior Monsters 2 Tara s Adventure,005 Dragon Warrior Monsters 2-Tara's Adventure.gbc,22,Dragon Warrior Monsters,70.0282008445,8,71
GBC,Dragon Warrior Monsters 2 Tara s Adventure,005 Dragon Warrior Monsters 2-Tara's Adventure.jpg,22,Dragon Warrior Monsters,70.0282008445,8,71
GBC,Dragon Warrior Monsters 2 Tara s Adventure,005 Dragon Warrior Monsters 2-Tara's Adventure.jpg,22,Dragon Warrior Monsters 2 Tara s Adventure Cobi s Journey,92.0,0,85
GBC,Dragon Warrior Monsters 2 Tara s Adventure,005 Dragon Warrior Monsters 2-Tara's Adventure.gbc,22,Dragon Warrior Monsters 2 Tara s Adventure Cobi s Journey,92.0,0,85
FC,Dragon Warrior Part II,276 Dragon Warrior-Part II.nes,18,Dragon Warrior,71.6538149959,8,78
FC,Dragon Warrior Part II,276 Dragon Warrior-Part II.nes,18,Dragon Warrior 4,72.0493105617,17,79
GBA,Dragon ball Z the legacy of goku II,209 Dragon ball Z-the legacy of goku II.gba,24,Dragon Ball Z The Legacy of Goku,68.6207368169,43,84
GBA,Dragon ball Z the legacy of goku II,209 Dragon ball Z-the legacy of goku II.gba,24,Dragon Ball Z The Legacy of Goku 2,72.8487253723,36,84
FC,Dragon s Lair 1,277 Dragon's Lair 1.nes,18,Dragon Spirit,68.6679910613,11,64
FC,Dragon s Lair 1,277 Dragon's Lair 1.nes,18,Dragon Warrior,71.6538149959,8,69
FC,Dragon s Lair 1,277 Dragon's Lair 1.nes,18,Dragon Warrior 4,72.0493105617,17,71
FC,Dragon s Lair 1,277 Dragon's Lair 1.nes,18,Dragon s Lair,48.8822805771,14,93
GB,Dragon s Lair The Legend,104 Dragon's Lair-The Legend.gb,33,Dragon s Lair The Legend,55.0,2,100
MD,Dragon s Revenge,477 Dragon's Revenge.bin,29,Double Dragon II The Revenge,77.4763113637,71,68
GBA,DragonBall Z Buu s Fury,212 DragonBall Z Buu's Fury.gba,24,Dragon Ball Z Buu s Fury,71.3246999822,32,98
GBA,DragonBall Z Buu s Fury,212 DragonBall Z Buu's Fury.gba,24,Dragon Ball Z Supersonic Warriors,57.7616597601,16,61
GBA,DragonBall Z Buu s Fury,212 DragonBall Z Buu's Fury.gba,24,Dragon Ball Z Taiketsu,20.01169365,9,67
PS,Dragonball GT,Dragonball GT.bin,7,Dragon Valor,78.8069113919,6,64
GBA,Drill Dozer,809 Drill Dozer.gba,24,Drill Dozer,72.7428071268,10,100
GBA,Drill Dozer,809 Drill Dozer.gba,24,Mr Driller 2,75.0,1,61
GBA,Driv3r,043 Driv3r.gba,24,Driv3r,55.4077301966,65,100
GBA,Driven,498 Driven.gba,24,Driv3r,55.4077301966,65,67
PS,Driver 2,Driver 2,7,Driver,76.8736809932,154,86
PS,Driver 2,Driver 2,7,Strider 2,76.7176218112,15,71
GBA,Driver 2 Advance,214 Driver 2 Advance.gba,24,Mario Party Advance,59.3774997489,11,63
GBA,Driver 2 Advance,214 Driver 2 Advance.gba,24,Serious Sam Advance,70.0,8,63
GBA,Driver 2 Advance,214 Driver 2 Advance.gba,24,Sonic Advance,70.1351782301,91,62
GBA,Driver 2 Advance,214 Driver 2 Advance.gba,24,Super Mario Advance,77.513720088,27,63
FC,Duck Maze,279 Duck Maze.nes,18,DuckTales,82.1781705518,126,67
GB,Duck Tales,106 Duck Tales.gb,33,DuckTales,80.0,5,95
FC,Duck Tales 1,093 Duck Tales 1.nes,18,DuckTales,82.1781705518,126,86
FC,Duck Tales 1,093 Duck Tales 1.nes,18,DuckTales 2,84.5052767909,36,87
GB,Duck Tales 2,105 Duck Tales 2.gb,33,DuckTales,80.0,5,86
FC,Duck Tales 2,094 Duck Tales 2.nes,18,DuckTales,82.1781705518,126,86
FC,Duck Tales 2,094 Duck Tales 2.nes,18,DuckTales 2,84.5052767909,36,96
MD,Duke Nukem 3D,191 Duke Nukem 3D.bin,29,Duke Nukem 3D,82.0174766568,352,100
GBA,Duke Nukem Advance,810 Duke Nukem Advance.gba,24,Metal Slug Advance,69.7762820305,21,61
GBA,Duke Nukem Advance,810 Duke Nukem Advance.gba,24,Tekken Advance,66.6666666667,5,69
MD,Dune The Building of a Dynasty,055 Dune-The Building of a Dynasty.bin,29,Dune II The Building of a Dynasty,89.8850788421,77,95
FC,Dynablaster,282 Dynablaster.nes,18,RoadBlasters,69.9125365279,6,61
MD,Dynamite Duke,056 Dynamite Duke.bin,29,Dynamite Headdy,72.4826325111,21,71
MD,Dynamite Headdy,246 Dynamite Headdy.bin,29,Dynamite Headdy,72.4826325111,21,100
GG,DynamiteHeaddy,DynamiteHeaddy.gg,35,Dynamite Headdy,72.4826325111,21,97
FC,Dynowarz Destruction of Spondylus,284 Dynowarz-Destruction of Spondylus.nes,18,Dynowarz Destruction of Spondylus,60.5475749507,5,100
MD,ECCO The Tides of Time,248 ECCO-The Tides of Time.bin,29,Ecco The Tides of Time,70.011126125,16,86
MD,ESWAT Cyber Police,335 ESWAT Cyber Police.bin,29,ESWAT City Under Siege,72.024865907,7,65
GBA,Earthworm Jim,218 Earthworm Jim.gba,24,Earthworm Jim,76.7720230257,160,100
GBA,Earthworm Jim,218 Earthworm Jim.gba,24,Earthworm Jim 2,76.3419185453,77,93
MD,Earthworm Jim 1,168 Earthworm Jim 1.bin,29,Earthworm Jim,76.7720230257,160,93
MD,Earthworm Jim 1,168 Earthworm Jim 1.bin,29,Earthworm Jim 2,76.3419185453,77,93
MD,Earthworm Jim 2,169 Earthworm Jim 2.bin,29,Earthworm Jim,76.7720230257,160,93
GBA,Earthworm Jim 2,217 Earthworm Jim 2.gba,24,Earthworm Jim,76.7720230257,160,93
GBA,Earthworm Jim 2,217 Earthworm Jim 2.gba,24,Earthworm Jim 2,76.3419185453,77,100
MD,Earthworm Jim 2,169 Earthworm Jim 2.bin,29,Earthworm Jim 2,76.3419185453,77,100
GB,Elevator Action,109 Elevator Action.gb,33,Elevator Action,70.8035493058,34,100
FC,Elevator Action,288 Elevator Action.nes,18,Elevator Action,70.8035493058,34,100
FC,Eliminator Boat Duel,140 Eliminator Boat Duel.nes,18,Eliminator Boat Duel,79.9276083612,5,100
GBA,Eragon,117 Eragon.gba,24,Eragon,47.0508795495,18,100
MD,Escape From Mars Starring Taz,478 Escape From Mars Starring Taz.bin,29,Taz in Escape From Mars,63.6505744081,8,62
MD,Eternal Champions,250 Eternal Champions.bin,29,Eternal Champions,67.6277136176,18,100
MD,Eternal Champions,250 Eternal Champions.bin,29,General Chaos,60.4157258563,7,67
FC,Excitebike,292 Excitebike.nes,18,Excitebike,72.4599162277,125,100
FC,Exciting Rally   World Rally Championship,294 Exciting Rally - World Rally Championship.nes,18,Nigel Mansell s World Championship,59.9616113912,5,69
GB,F 1 Pole Position,110 F-1 Pole Position.gb,33,F1 Pole Position,50.0,2,97
MD,F 15 Strike Eagle II,550 F-15 Strike Eagle II.bin,29,F 15 Strike Eagle 2,79.3339500463,5,92
GBA,F Zero Maximum Velocity,507 F-Zero-Maximum Velocity.gba,24,F Zero Maximum Velocity,59.6319526699,20,100
GBC,F1 Championship Season 2000,078 F1 Championship Season 2000.gbc,22,F1 Championship Season 2000,79.1461262265,7,100
MD,F1 World Championship,405 F1 World Championship.bin,29,Championship Pool,43.0,3,63
MD,F1 World Championship,405 F1 World Championship.bin,29,Eternal Champions,67.6277136176,18,63
MD,F1 World Championship,405 F1 World Championship.bin,29,Nigel Mansell s World Championship,59.9616113912,5,69
MD,F1 World Championship,405 F1 World Championship.bin,29,World Championship Soccer,49.9260548064,6,78
MD,F1 World Championship Edition,404 F1 World Championship Edition.bin,29,Championship Pool,43.0,3,61
MD,F1 World Championship Edition,404 F1 World Championship Edition.bin,29,World Championship Soccer,49.9260548064,6,74
GBA,FIFA 2003,515 FIFA 2003.gba,24,FIFA Soccer 2005,58.9836527949,10,64
GB,FIFA International Soccer,113 FIFA International Soccer.gb,33,Football International,33.0,0,64
MD,FIFA Soccer 96,406 FIFA Soccer 96.bin,29,FIFA Soccer 95,70.0256126949,14,93
MD,FIFA Soccer 97 Gold Edition,339 FIFA Soccer 97 Gold Edition.bin,29,FIFA Soccer 95,70.0256126949,14,63
MD,FIFA Soccer 98,253 FIFA Soccer 98.bin,29,FIFA Soccer 95,70.0256126949,14,93
GB,Faceball 2000,Faceball 2000.gb,33,Faceball 2000,76.0,1,100
MD,Faery Tale Adventure,103 Faery Tale Adventure.bin,29,The Faery Tale Adventure,70.8733377794,4,91
FC,Family Pinball,299 Family Pinball.nes,18,Pinball,69.2860445203,13,67
GBA,Famista Advance,223 Famista Advance.gba,24,Final Fantasy IV Advance,82.5463787151,15,62
GBA,Famista Advance,223 Famista Advance.gba,24,Final Fantasy V Advance,84.745412357,14,63
GBA,Famista Advance,223 Famista Advance.gba,24,Final Fantasy VI Advance,89.2703698523,13,62
GBA,Famista Advance,223 Famista Advance.gba,24,Kamaitachi no Yoru Advance,86.0,1,63
GBA,Famista Advance,223 Famista Advance.gba,24,Mario Party Advance,59.3774997489,11,65
GBA,Famista Advance,223 Famista Advance.gba,24,Metal Slug Advance,69.7762820305,21,61
GBA,Famista Advance,223 Famista Advance.gba,24,Rayman Advance,76.0761897527,8,76
GBA,Famista Advance,223 Famista Advance.gba,24,Serious Sam Advance,70.0,8,65
GBA,Famista Advance,223 Famista Advance.gba,24,Sonic Advance,70.1351782301,91,64
FC,Fantastic Adventures of Dizzy,300 Fantastic Adventures of Dizzy.nes,18,Adventures of Dino Riki,50.974541975,9,62
FC,Fantastic Adventures of Dizzy,300 Fantastic Adventures of Dizzy.nes,18,Fantastic Dizzy,89.6340031315,14,68
MD,Fantastic Dizzy,480 Fantastic Dizzy.bin,29,Fantastic Dizzy,89.6340031315,14,100
GB,Fastest Lap,Fastest Lap.gb,33,Bases Loaded,79.3226823232,13,61
MD,Fatal Fury,336 Fatal Fury.bin,29,Fatal Fury,62.6294091243,29,100
GB,Fatal Fury,111 Fatal Fury.gb,33,Fatal Fury 2,67.0616953365,30,91
MD,Fatal Fury,336 Fatal Fury.bin,29,Fatal Fury 2,67.0616953365,30,91
MD,Fatal Fury 2,252 Fatal Fury 2.bin,29,Fatal Fury,62.6294091243,29,91
MD,Fatal Fury 2,252 Fatal Fury 2.bin,29,Fatal Fury 2,67.0616953365,30,100
GG,Fatal Fury Special,001 Fatal Fury Special.gg,35,Fatal Fury Special,70.1325007388,25,100
FC,Felix the Cat,303 Felix the Cat.nes,18,Felix the Cat,79.8959012288,23,100
PS,Fighting Force,Fighting Force,7,Fighting Force,73.6523658316,60,100
GB,Fighting Simulator 2 in 1,Fighting Simulator 2-in-1.gb,33,Fighting Simulator 2 in 1 Flying Warriors,40.0,0,76
GB,Final Fantasy 4,Final Fantasy 4.gb,33,Final Fantasy Adventure,79.8996111962,32,74
GB,Final Fantasy 4,Final Fantasy 4.gb,33,Final Fantasy Legend 2,84.7429197348,7,76
GB,Final Fantasy 4,Final Fantasy 4.gb,33,Final Fantasy Legend 3,83.0,4,76
GB,Final Fantasy 4,Final Fantasy 4.gb,33,The Final Fantasy Legend,64.6006945148,13,72
GB,Final Fantasy Adventure,051 Final Fantasy Adventure.gb,33,Bonk s Adventure,60.5112690755,16,67
GB,Final Fantasy Adventure,051 Final Fantasy Adventure.gb,33,Bonk s Adventure,72.0,2,67
GB,Final Fantasy Adventure,051 Final Fantasy Adventure.gb,33,Castlevania The Adventure,50.5813262124,34,62
GB,Final Fantasy Adventure,051 Final Fantasy Adventure.gb,33,Final Fantasy Adventure,79.8996111962,32,100
GB,Final Fantasy Adventure,051 Final Fantasy Adventure.gb,33,Final Fantasy Legend 2,84.7429197348,7,71
GB,Final Fantasy Adventure,051 Final Fantasy Adventure.gb,33,Final Fantasy Legend 3,83.0,4,71
GB,Final Fantasy Adventure,051 Final Fantasy Adventure.gb,33,The Final Fantasy Legend,64.6006945148,13,68
GBA,Final Fantasy I   II Dawn of Souls,055 Final Fantasy I & II-Dawn of Souls.gba,24,Final Fantasy I II Dawn of Souls,69.3445545679,11,97
GBA,Final Fantasy I   II Dawn of Souls,055 Final Fantasy I & II-Dawn of Souls.gba,24,Final Fantasy IV Advance,82.5463787151,15,62
GBA,Final Fantasy I   II Dawn of Souls,055 Final Fantasy I & II-Dawn of Souls.gba,24,Final Fantasy VI Advance,89.2703698523,13,62
GBA,Final Fantasy IV,057 Final Fantasy IV.gba,24,Final Fantasy I II Dawn of Souls,69.3445545679,11,62
GBA,Final Fantasy IV,057 Final Fantasy IV.gba,24,Final Fantasy IV Advance,82.5463787151,15,80
GBA,Final Fantasy IV,057 Final Fantasy IV.gba,24,Final Fantasy Tactics Advance,82.0713422424,119,62
GBA,Final Fantasy IV,057 Final Fantasy IV.gba,24,Final Fantasy V Advance,84.745412357,14,77
GBA,Final Fantasy IV,057 Final Fantasy IV.gba,24,Final Fantasy VI Advance,89.2703698523,13,75
GB,Final Fantasy Legend,052 Final Fantasy Legend.gb,33,Castlevania Legends,61.2723652203,19,62
GB,Final Fantasy Legend,052 Final Fantasy Legend.gb,33,Final Fantasy Adventure,79.8996111962,32,74
GB,Final Fantasy Legend,052 Final Fantasy Legend.gb,33,Final Fantasy Legend 2,84.7429197348,7,95
GB,Final Fantasy Legend,052 Final Fantasy Legend.gb,33,Final Fantasy Legend 3,83.0,4,95
GB,Final Fantasy Legend,052 Final Fantasy Legend.gb,33,The Final Fantasy Legend,64.6006945148,13,91
GB,Final Fantasy Legend II,053 Final Fantasy Legend II.gb,33,Final Fantasy Adventure,79.8996111962,32,70
GB,Final Fantasy Legend II,053 Final Fantasy Legend II.gb,33,Final Fantasy Legend 2,84.7429197348,7,93
GB,Final Fantasy Legend II,053 Final Fantasy Legend II.gb,33,Final Fantasy Legend 3,83.0,4,93
GB,Final Fantasy Legend II,053 Final Fantasy Legend II.gb,33,The Final Fantasy Legend,64.6006945148,13,85
GB,Final Fantasy Legend III,054 Final Fantasy Legend III.gb,33,Final Fantasy Adventure,79.8996111962,32,68
GB,Final Fantasy Legend III,054 Final Fantasy Legend III.gb,33,Final Fantasy Legend 2,84.7429197348,7,91
GB,Final Fantasy Legend III,054 Final Fantasy Legend III.gb,33,Final Fantasy Legend 3,83.0,4,91
GB,Final Fantasy Legend III,054 Final Fantasy Legend III.gb,33,The Final Fantasy Legend,64.6006945148,13,83
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy,79.3128913451,25,76
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy 2,76.5849869214,5,78
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy 4,83.2203428667,166,78
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy 5,78.2596845523,110,78
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy 6,89.6191424028,579,78
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy 7,90.0814917776,1144,78
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy 8,82.4421743518,405,78
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy 9,87.8383282964,652,78
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy Anthology,80.1990911508,11,68
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy Origins,80.1940558885,16,76
PS,Final Fantasy Tactics,Final Fantasy Tactics.bin,7,Final Fantasy Tactics,85.0843500448,141,100
GBA,Final Fantasy Tactics Advance,056 Final Fantasy Tactics Advance.gba,24,Final Fantasy IV Advance,82.5463787151,15,83
GBA,Final Fantasy Tactics Advance,056 Final Fantasy Tactics Advance.gba,24,Final Fantasy Tactics Advance,82.0713422424,119,100
GBA,Final Fantasy Tactics Advance,056 Final Fantasy Tactics Advance.gba,24,Final Fantasy V Advance,84.745412357,14,85
GBA,Final Fantasy Tactics Advance,056 Final Fantasy Tactics Advance.gba,24,Final Fantasy VI Advance,89.2703698523,13,83
GBA,Final Fantasy V,058 Final Fantasy V.gba,24,Final Fantasy IV Advance,82.5463787151,15,77
GBA,Final Fantasy V,058 Final Fantasy V.gba,24,Final Fantasy Tactics Advance,82.0713422424,119,64
GBA,Final Fantasy V,058 Final Fantasy V.gba,24,Final Fantasy V Advance,84.745412357,14,79
GBA,Final Fantasy V,058 Final Fantasy V.gba,24,Final Fantasy VI Advance,89.2703698523,13,77
GBA,Final Fantasy VI,059 Final Fantasy VI.gba,24,Final Fantasy I II Dawn of Souls,69.3445545679,11,62
GBA,Final Fantasy VI,059 Final Fantasy VI.gba,24,Final Fantasy IV Advance,82.5463787151,15,75
GBA,Final Fantasy VI,059 Final Fantasy VI.gba,24,Final Fantasy Tactics Advance,82.0713422424,119,62
GBA,Final Fantasy VI,059 Final Fantasy VI.gba,24,Final Fantasy V Advance,84.745412357,14,77
GBA,Final Fantasy VI,059 Final Fantasy VI.gba,24,Final Fantasy VI Advance,89.2703698523,13,80
GBA,Final Fight One,517 Final Fight One.gba,24,Final Fight One,89.7963562984,5,100
FC,Fire  n Ice,101 Fire 'n Ice.nes,18,Fire n Ice,79.1397849462,6,95
GB,Fire Dragon,116 Fire Dragon.gb,33,Double Dragon,69.9386588103,8,67
GBA,Fire Emblem The Sacred Stones,074 Fire Emblem-The Sacred Stones.gba,24,Fire Emblem The Binding Blade,73.0840338779,39,66
GBA,Fire Emblem The Sacred Stones,074 Fire Emblem-The Sacred Stones.gba,24,Fire Emblem The Blazing Blade,88.0373960803,93,66
GBA,Fire Emblem The Sacred Stones,074 Fire Emblem-The Sacred Stones.gba,24,Fire Emblem The Sacred Stones,91.8304661949,99,100
GBA,Fire Fighter,946 Fire Fighter.gba,24,Final Fight One,89.7963562984,5,67
GB,Fire Fighter,Fire Fighter.gb,33,Pit Fighter,49.9960001877,17,78
GB,Fire Fighter,Fire Fighter.gb,33,Raging Fighter,67.0,0,69
GB,Fish Dude,Fish Dude.gb,33,Fish Dude,43.0,0,100
FC,Flappy,309 Flappy.nes,18,Mappy,70.2993836608,25,73
MD,Flicky,255 Flicky.bin,29,Flicky,51.1980039621,13,100
FC,Flintstones  The Rescue of Dino   Hoppy,"310 Flintstones, The Rescue of Dino & Hoppy.nes",18,The Flintstones The Rescue of Dino Hoppy,51.9937323611,13,91
GB,Football International,Football International.gb,33,Football International,33.0,0,100
